noise,gamma,frequency,up,down
620.6896551724138, -100.0, 0.0, 0.0, 0.0 
741.3793103448276, -100.0, 0.0, 0.0, 0.0 
862.0689655172414, -100.0, 0.0, 0.0, 0.0 
982.7586206896551, -100.0, 0.016666666666666666, 0.2644477626853327, 39.056669756701396 
1103.4482758620688, -100.0, 0.027777777777777776, 0.2627824745072135, 19.396194261416937 
1224.1379310344828, -100.0, 0.05, 0.2592298597272258, 17.725327367901013 
1344.8275862068965, -100.0, 0.12777777777777777, 0.25869889827912984, 7.081910479153871 
1465.5172413793102, -100.0, 0.2, 0.2595074077569123, 4.840735803616529 
1586.2068965517242, -100.0, 0.26666666666666666, 0.2612212668402267, 3.537539788281638 
1706.896551724138, -100.0, 0.31666666666666665, 0.26141518526623136, 2.926345493373342 
1827.5862068965516, -100.0, 0.36666666666666664, 0.26116260327940655, 2.485096738298254 
1948.2758620689656, -100.0, 0.4222222222222222, 0.2571424063881623, 2.1157819360640358 
2068.9655172413795, -100.0, 0.4444444444444444, 0.2526283798411315, 1.9992564523417358 
2189.655172413793, -100.0, 0.5111111111111111, 0.2485225394341447, 1.70621400758676 
2310.344827586207, -100.0, 0.5555555555555556, 0.24620619598221472, 1.5504943130408713 
2431.0344827586205, -100.0, 0.5777777777777777, 0.24593103913555317, 1.4809391600167865 
2551.7241379310344, -100.0, 0.6388888888888888, 0.2368387327687926, 1.329101553655439 
2672.4137931034484, -100.0, 0.6888888888888889, 0.2288347692116508, 1.22254897673457 
2793.103448275862, -100.0, 0.7166666666666667, 0.2234352003451406, 1.171272634041821 
2913.793103448276, -100.0, 0.7222222222222222, 0.22469092891909556, 1.1591645003935376 
3034.4827586206898, -100.0, 0.7888888888888889, 0.2103258968964579, 1.0558139639256061 
3155.1724137931033, -100.0, 0.8166666666666667, 0.20138431894414838, 1.0213805512742609 
3275.862068965517, -100.0, 0.8611111111111112, 0.193439874770329, 0.9725196451739478 
3396.551724137931, -100.0, 0.8833333333333333, 0.19028902385520077, 0.9462546860822872 
3517.2413793103447, -100.0, 0.9055555555555556, 0.18457727238532984, 0.9239758940284616 
3637.9310344827586, -100.0, 0.95, 0.1759654508212646, 0.8804887979982582 
3758.6206896551726, -100.0, 1.0, 0.1685438165074466, 0.8348508284777674 
3879.310344827586, -100.0, 1.0222222222222221, 0.16491783250917658, 0.8165754231310711 
4000.0, -100.0, 1.0333333333333334, 0.16294576228029162, 0.8079582171694811 
500.0, 0.0, 0.0, 0.0, 0.0 
620.6896551724138, 0.0, 0.0, 0.0, 0.0 
741.3793103448276, 0.0, 0.0, 0.0, 0.0 
862.0689655172414, 0.0, 0.0, 0.0, 0.0 
982.7586206896551, 0.0, 0.0, 0.0, 0.0 
1103.4482758620688, 0.0, 0.0, 0.0, 0.0 
1224.1379310344828, 0.0, 0.0, 0.0, 0.0 
1344.8275862068965, 0.0, 0.0, 0.0, 0.0 
1465.5172413793102, 0.0, 0.016666666666666666, 0.18218252668624302, 37.83068459997002 
1586.2068965517242, 0.0, 0.027777777777777776, 0.18304847653886505, 19.487618582395683 
1706.896551724138, 0.0, 0.027777777777777776, 0.19883540846743525, 19.465886571671227 
1827.5862068965516, 0.0, 0.044444444444444446, 0.17310670611549328, 20.38683851383339 
1948.2758620689656, 0.0, 0.07777777777777778, 0.1910561336925069, 11.22755223560668 
2068.9655172413795, 0.0, 0.1111111111111111, 0.16861042803457135, 9.226625562290396 
2189.655172413793, 0.0, 0.12777777777777777, 0.18006833473836997, 7.934931639920288 
2310.344827586207, 0.0, 0.18888888888888888, 0.16121948726756574, 5.247746940789922 
2431.0344827586205, 0.0, 0.23333333333333334, 0.15632298026316307, 4.145787721248089 
2551.7241379310344, 0.0, 0.25555555555555554, 0.1562402330244988, 3.764106378608818 
2672.4137931034484, 0.0, 0.2833333333333333, 0.15908400007444817, 3.3982470066444996 
2793.103448275862, 0.0, 0.3111111111111111, 0.14596845626992888, 3.088425288359787 
2913.793103448276, 0.0, 0.3388888888888889, 0.14071958103169424, 2.8242787914448595 
3034.4827586206898, 0.0, 0.34444444444444444, 0.1441387496622419, 2.7721806602894916 
3155.1724137931033, 0.0, 0.35, 0.14262796748405882, 2.7266139373160456 
3275.862068965517, 0.0, 0.37222222222222223, 0.13174169342243483, 2.563650594280795 
3396.551724137931, 0.0, 0.3888888888888889, 0.12485379166293298, 2.453273582471707 
3517.2413793103447, 0.0, 0.4166666666666667, 0.11807559298136538, 2.293979473147828 
3637.9310344827586, 0.0, 0.42777777777777776, 0.11707192163370105, 2.2316132464617735 
3758.6206896551726, 0.0, 0.45, 0.11263515818078984, 2.11870868003708 
3879.310344827586, 0.0, 0.48333333333333334, 0.10850788073703742, 1.9672320341546723 
4000.0, 0.0, 0.5, 0.10783296049381344, 1.8979570032571664 
