tau,beta,gamma,frequency,up,down
1.6, 1.5e-07, -220.0, 0.4666666666666667, 0.42077074294849565, 1.7258364511785993 
1.6, 1.5e-07, -180.0, 0.4222222222222222, 0.3978417280899933, 1.9743256970618763 
1.6, 1.5e-07, -140.0, 0.37222222222222223, 0.38080418174574054, 2.3152652930225934 
1.6, 1.5e-07, -100.0, 0.31666666666666665, 0.3665737513771495, 2.8101381158295156 
1.6, 1.5e-07, -60.0, 0.24444444444444444, 0.34634966308192355, 3.7578195930061504 
1.6, 1.5e-07, -20.0, 0.16111111111111112, 0.3156352758569008, 6.060055049669203 
0.7000000000000001, 2e-07, -380.0, 1.0666666666666667, 0.23665306218741153, 0.7037420652869111 
0.7000000000000001, 2e-07, -340.0, 0.9777777777777777, 0.23248936864888103, 0.7938742770865068 
0.7000000000000001, 2e-07, -300.0, 0.9055555555555556, 0.227682694968892, 0.8810237945009715 
0.7000000000000001, 2e-07, -260.0, 0.8277777777777777, 0.22294296954262427, 0.99059892314365 
0.7000000000000001, 2e-07, -220.0, 0.7222222222222222, 0.21848068500561713, 1.1738190363609864 
0.7000000000000001, 2e-07, -180.0, 0.6555555555555556, 0.2138230020705083, 1.3120592056916986 
0.7000000000000001, 2e-07, -140.0, 0.5444444444444444, 0.2050343587468015, 1.6288784547361794 
0.7000000000000001, 2e-07, -100.0, 0.4166666666666667, 0.1928803379424809, 2.2113451732822362 
0.7000000000000001, 2e-07, -60.0, 0.2833333333333333, 0.17375812766752227, 3.3970479991562534 
0.7000000000000001, 2e-07, -20.0, 0.08888888888888889, 0.13669934332136174, 9.76225235777051 
0.8, 2e-07, -380.0, 0.9666666666666667, 0.25137237930058276, 0.7867880207190084 
0.8, 2e-07, -340.0, 0.8944444444444445, 0.24706256784196132, 0.8754378320168303 
0.8, 2e-07, -300.0, 0.8388888888888889, 0.24150207670258522, 0.955802141560597 
0.8, 2e-07, -260.0, 0.75, 0.2383286427716316, 1.1019534990231552 
0.8, 2e-07, -220.0, 0.6888888888888889, 0.23238827930786324, 1.2277154317652232 
0.8, 2e-07, -180.0, 0.5944444444444444, 0.22603719050217155, 1.458255152941009 
0.8, 2e-07, -140.0, 0.5, 0.2188632742896158, 1.7799535602894505 
0.8, 2e-07, -100.0, 0.39444444444444443, 0.20827829608026344, 2.333825254174521 
0.8, 2e-07, -60.0, 0.2722222222222222, 0.19198393710603046, 3.5275383155054976 
0.8, 2e-07, -20.0, 0.08888888888888889, 0.1583064574324587, 9.740203942292213 
0.9, 2e-07, -380.0, 0.9, 0.2667298242627553, 0.8487136028082205 
0.9, 2e-07, -340.0, 0.85, 0.2615024882997179, 0.9199424394602013 
0.9, 2e-07, -300.0, 0.7777777777777778, 0.2563163984098877, 1.035689441885256 
0.9, 2e-07, -260.0, 0.7111111111111111, 0.2510812230431476, 1.16298219107604 
0.9, 2e-07, -220.0, 0.6444444444444445, 0.2462013723888712, 1.3062317738432463 
0.9, 2e-07, -180.0, 0.5777777777777777, 0.23507464120512206, 1.508072039827657 
0.9, 2e-07, -140.0, 0.45555555555555555, 0.23054087070743204, 1.9658788620037362 
0.9, 2e-07, -100.0, 0.37222222222222223, 0.2245454695338013, 2.480340768424521 
0.9, 2e-07, -60.0, 0.25555555555555554, 0.20871853178540375, 3.758799660281211 
0.9, 2e-07, -20.0, 0.1, 0.16058928997663047, 9.33891651126698 
1.0, 2e-07, -380.0, 0.8555555555555555, 0.2818446173668795, 0.8917912068212813 
1.0, 2e-07, -340.0, 0.7777777777777778, 0.277434631491551, 1.0095240506549512 
1.0, 2e-07, -300.0, 0.7333333333333333, 0.26795243735110175, 1.1028656982373242 
1.0, 2e-07, -260.0, 0.6722222222222223, 0.26448354573709393, 1.223245757678366 
1.0, 2e-07, -220.0, 0.5944444444444444, 0.25901923449348235, 1.4252730208547497 
1.0, 2e-07, -180.0, 0.5222222222222223, 0.25084554711980145, 1.6620113207364724 
1.0, 2e-07, -140.0, 0.4388888888888889, 0.244708827875322, 2.036493722931061 
1.0, 2e-07, -100.0, 0.37222222222222223, 0.2363118489893482, 2.4685777782936245 
1.0, 2e-07, -60.0, 0.25555555555555554, 0.2171463380433636, 3.7507174616567385 
1.0, 2e-07, -20.0, 0.1111111111111111, 0.16696179273823333, 9.230674841965612 
1.1, 2e-07, -380.0, 0.8, 0.2949849846515939, 0.9602959974041687 
1.1, 2e-07, -340.0, 0.7611111111111111, 0.2885202934002765, 1.031800310396655 
1.1, 2e-07, -300.0, 0.6888888888888889, 0.28490931968680405, 1.1664734435952675 
1.1, 2e-07, -260.0, 0.6333333333333333, 0.2774895985223927, 1.3024439897023292 
1.1, 2e-07, -220.0, 0.5833333333333334, 0.2654088718624186, 1.46101176077751 
1.1, 2e-07, -180.0, 0.49444444444444446, 0.2617945282622169, 1.759918178840848 
1.1, 2e-07, -140.0, 0.4111111111111111, 0.2607571240203117, 2.184725779124845 
1.1, 2e-07, -100.0, 0.34444444444444444, 0.24618331169950894, 2.6805024511131 
1.1, 2e-07, -60.0, 0.25, 0.2290548379397054, 3.8295572503367152 
1.1, 2e-07, -20.0, 0.1111111111111111, 0.1810001720797784, 9.217895946367204 
1.2, 2e-07, -380.0, 0.7611111111111111, 0.3092914206905694, 1.0109278822464933 
1.2, 2e-07, -340.0, 0.7, 0.3070077705518368, 1.1210959816596262 
1.2, 2e-07, -300.0, 0.65, 0.29789016527771667, 1.2411450215252855 
1.2, 2e-07, -260.0, 0.6055555555555555, 0.2899526441949862, 1.363186399406417 
1.2, 2e-07, -220.0, 0.5444444444444444, 0.28067582605373936, 1.5698551479694385 
1.2, 2e-07, -180.0, 0.46111111111111114, 0.2753503843237663, 1.8945780518538247 
1.2, 2e-07, -140.0, 0.4, 0.27446724655701665, 2.239793835759898 
1.2, 2e-07, -100.0, 0.3333333333333333, 0.25795313879066767, 2.7680645898484593 
1.2, 2e-07, -60.0, 0.2388888888888889, 0.2440073184897204, 3.9579617824293067 
1.2, 2e-07, -20.0, 0.10555555555555556, 0.2009389303766385, 9.72006505725816 
1.3, 2e-07, -380.0, 0.7166666666666667, 0.32236880917824223, 1.080262033094827 
1.3, 2e-07, -340.0, 0.6833333333333333, 0.3161529297766929, 1.147197916041994 
1.3, 2e-07, -300.0, 0.6277777777777778, 0.3086029524134815, 1.2854716294369024 
1.3, 2e-07, -260.0, 0.5777777777777777, 0.2989064180633382, 1.4345891779873476 
1.3, 2e-07, -220.0, 0.5166666666666667, 0.29498162721575094, 1.6388499181957352 
1.3, 2e-07, -180.0, 0.45555555555555555, 0.28924837150385946, 1.9117014866089244 
1.3, 2e-07, -140.0, 0.3888888888888889, 0.2837080099568373, 2.3035134925751075 
1.3, 2e-07, -100.0, 0.31666666666666665, 0.26653375524529255, 2.9100375641433316 
1.3, 2e-07, -60.0, 0.2388888888888889, 0.25269779912157986, 3.94939744322755 
1.3, 2e-07, -20.0, 0.10555555555555556, 0.2140859423091587, 9.706909280651018 
1.4000000000000001, 2e-07, -380.0, 0.6888888888888889, 0.3401861434056648, 1.111193999438676 
1.4000000000000001, 2e-07, -340.0, 0.6444444444444445, 0.32921885925462857, 1.22325698027261 
1.4000000000000001, 2e-07, -300.0, 0.6, 0.3206419870958669, 1.348005646208852 
1.4000000000000001, 2e-07, -260.0, 0.55, 0.31394214587016095, 1.517682471686419 
1.4000000000000001, 2e-07, -220.0, 0.4777777777777778, 0.30905812204290317, 1.784311222115811 
1.4000000000000001, 2e-07, -180.0, 0.4388888888888889, 0.30355884731422395, 1.985100367772489 
1.4000000000000001, 2e-07, -140.0, 0.37777777777777777, 0.28937810629305866, 2.365758095931038 
1.4000000000000001, 2e-07, -100.0, 0.3055555555555556, 0.2760260572182925, 3.0182238036292177 
1.4000000000000001, 2e-07, -60.0, 0.23333333333333334, 0.2624018372093576, 4.042312400209636 
1.4000000000000001, 2e-07, -20.0, 0.10555555555555556, 0.23832903231272592, 9.681818938767353 
1.5, 2e-07, -380.0, 0.6777777777777778, 0.3495712883934237, 1.1259357440069466 
1.5, 2e-07, -340.0, 0.6277777777777778, 0.34177902981686203, 1.2523383421501089 
1.5, 2e-07, -300.0, 0.5833333333333334, 0.33161121389199255, 1.38523794619582 
1.5, 2e-07, -260.0, 0.5111111111111111, 0.33063934757388025, 1.624479467820258 
1.5, 2e-07, -220.0, 0.4666666666666667, 0.32362496758635506, 1.8210829094818228 
1.5, 2e-07, -180.0, 0.4111111111111111, 0.31850661757017046, 2.1268832489270486 
1.5, 2e-07, -140.0, 0.36666666666666664, 0.29746588556240566, 2.4395498256357877 
1.5, 2e-07, -100.0, 0.3, 0.28457924643859617, 3.071909971379038 
1.5, 2e-07, -60.0, 0.2222222222222222, 0.2738483144508157, 4.251685677283377 
1.5, 2e-07, -20.0, 0.1111111111111111, 0.23905211796901452, 9.159365449243623 
1.6, 2e-07, -380.0, 0.6388888888888888, 0.3659492492567143, 1.2001468959466592 
1.6, 2e-07, -340.0, 0.6, 0.3530595969632544, 1.3155932241551036 
1.6, 2e-07, -300.0, 0.55, 0.34696531507504647, 1.484465070353894 
1.6, 2e-07, -260.0, 0.4888888888888889, 0.34572518001512886, 1.6995471756042557 
1.6, 2e-07, -220.0, 0.45, 0.3349572976936992, 1.8965051152101868 
1.6, 2e-07, -180.0, 0.4, 0.32611893488168125, 2.1882731031957188 
1.6, 2e-07, -140.0, 0.34444444444444444, 0.31000145220291664, 2.616899362631425 
1.6, 2e-07, -100.0, 0.28888888888888886, 0.2975037330209993, 3.1906333743995567 
1.6, 2e-07, -60.0, 0.2222222222222222, 0.27986833121471666, 4.245818738932772 
1.6, 2e-07, -20.0, 0.1111111111111111, 0.2531404559559031, 9.144798560022389 
0.7000000000000001, 2.5e-07, -380.0, 1.0333333333333334, 0.20545358600112196, 0.7655770831142328 
0.7000000000000001, 2.5e-07, -340.0, 0.95, 0.20263343413683, 0.8540694908430374 
0.7000000000000001, 2.5e-07, -300.0, 0.8833333333333333, 0.19940726214369506, 0.9375150850867401 
0.7000000000000001, 2.5e-07, -260.0, 0.8, 0.19328444787370452, 1.062910356217563 
0.7000000000000001, 2.5e-07, -220.0, 0.6944444444444444, 0.1905222898822641, 1.2580876152876317 
0.7000000000000001, 2.5e-07, -180.0, 0.6, 0.18336673161290562, 1.4852285047740594 
0.7000000000000001, 2.5e-07, -140.0, 0.48333333333333334, 0.1712145942027682, 1.8974874415971172 
0.7000000000000001, 2.5e-07, -100.0, 0.32222222222222224, 0.16372653977425963, 2.9575518043397406 
0.7000000000000001, 2.5e-07, -60.0, 0.18333333333333332, 0.11974935899020962, 5.458918728385947 
0.7000000000000001, 2.5e-07, -20.0, 0.03888888888888889, 0.09906085676697782, 18.367462489383787 
0.8, 2.5e-07, -380.0, 0.9444444444444444, 0.2171672925646842, 0.8457436991424028 
0.8, 2.5e-07, -340.0, 0.8833333333333333, 0.21505468691168328, 0.9218192170180366 
0.8, 2.5e-07, -300.0, 0.8055555555555556, 0.21057052198745058, 1.0368500519014814 
0.8, 2.5e-07, -260.0, 0.7277777777777777, 0.2053948641919354, 1.1763416351507319 
0.8, 2.5e-07, -220.0, 0.6611111111111111, 0.20226114414813767, 1.310770905176327 
0.8, 2.5e-07, -180.0, 0.5722222222222222, 0.19457679772843914, 1.5659782278264425 
0.8, 2.5e-07, -140.0, 0.43333333333333335, 0.19016310003215284, 2.1203357422820197 
0.8, 2.5e-07, -100.0, 0.3277777777777778, 0.17861485845379776, 2.8997031384556955 
0.8, 2.5e-07, -60.0, 0.18333333333333332, 0.1462425800057427, 5.433595940027421 
0.8, 2.5e-07, -20.0, 0.06111111111111111, 0.07829882233847839, 14.7706731649912 
0.9, 2.5e-07, -380.0, 0.8888888888888888, 0.23044674130858342, 0.8992304797590506 
0.9, 2.5e-07, -340.0, 0.8277777777777777, 0.22520954969378254, 0.9884453004592442 
0.9, 2.5e-07, -300.0, 0.7388888888888889, 0.22315362425347407, 1.1375810629483976 
0.9, 2.5e-07, -260.0, 0.6777777777777778, 0.2189908553839176, 1.2565218625959256 
0.9, 2.5e-07, -220.0, 0.5944444444444444, 0.2137296214250063, 1.4706505526819154 
0.9, 2.5e-07, -180.0, 0.5333333333333333, 0.2062147167067261, 1.6664521269089825 
0.9, 2.5e-07, -140.0, 0.4222222222222222, 0.19920352480154585, 2.1730944940021866 
0.9, 2.5e-07, -100.0, 0.3333333333333333, 0.1857962020327618, 2.8403606769575203 
0.9, 2.5e-07, -60.0, 0.2, 0.15481629095915048, 4.946990705312982 
0.9, 2.5e-07, -20.0, 0.06666666666666667, 0.10791067394212567, 13.392550308103544 
1.0, 2.5e-07, -380.0, 0.8444444444444444, 0.24010387892361612, 0.9492473467235492 
1.0, 2.5e-07, -340.0, 0.7777777777777778, 0.23704663520593663, 1.05512658965634 
1.0, 2.5e-07, -300.0, 0.7111111111111111, 0.23329126167783334, 1.1809515683933194 
1.0, 2.5e-07, -260.0, 0.6388888888888888, 0.22997484932158813, 1.336174646075135 
1.0, 2.5e-07, -220.0, 0.5777777777777777, 0.22262340959641522, 1.5209351784151486 
1.0, 2.5e-07, -180.0, 0.48333333333333334, 0.21871550389036198, 1.8499802553622604 
1.0, 2.5e-07, -140.0, 0.39444444444444443, 0.21521621499699115, 2.327002330610455 
1.0, 2.5e-07, -100.0, 0.3055555555555556, 0.20577511847516122, 3.100415026820391 
1.0, 2.5e-07, -60.0, 0.20555555555555555, 0.17237082877191898, 4.730334334356559 
1.0, 2.5e-07, -20.0, 0.07222222222222222, 0.12228339191020082, 12.253606736645773 
1.1, 2.5e-07, -380.0, 0.7777777777777778, 0.25220551559304477, 1.0398945940472697 
1.1, 2.5e-07, -340.0, 0.7277777777777777, 0.24681858981956367, 1.134737612497689 
1.1, 2.5e-07, -300.0, 0.6666666666666666, 0.24397304453535681, 1.2563549752536776 
1.1, 2.5e-07, -260.0, 0.6055555555555555, 0.2400948328144882, 1.4130987867450462 
1.1, 2.5e-07, -220.0, 0.5444444444444444, 0.23178772311038218, 1.6192575527256843 
1.1, 2.5e-07, -180.0, 0.45555555555555555, 0.22796982822755527, 1.9686173358966432 
1.1, 2.5e-07, -140.0, 0.3888888888888889, 0.22361489655784936, 2.36376796308949 
1.1, 2.5e-07, -100.0, 0.3, 0.21145459221718316, 3.145188935322616 
1.1, 2.5e-07, -60.0, 0.19444444444444445, 0.18707371596369035, 5.004651378450452 
1.1, 2.5e-07, -20.0, 0.06666666666666667, 0.14005073577982666, 13.360576775083654 
1.2, 2.5e-07, -380.0, 0.7444444444444445, 0.2609779980634604, 1.0893538961503753 
1.2, 2.5e-07, -340.0, 0.6833333333333333, 0.2596387353612031, 1.2037330846988312 
1.2, 2.5e-07, -300.0, 0.6444444444444445, 0.2548752268476611, 1.2976562637642703 
1.2, 2.5e-07, -260.0, 0.5777777777777777, 0.2498124415814772, 1.4836941610415582 
1.2, 2.5e-07, -220.0, 0.5166666666666667, 0.2437981892766543, 1.689992366222453 
1.2, 2.5e-07, -180.0, 0.4388888888888889, 0.24052241987311343, 2.041041240648232 
1.2, 2.5e-07, -140.0, 0.38333333333333336, 0.22933190327716643, 2.396163567870125 
1.2, 2.5e-07, -100.0, 0.28888888888888886, 0.22312299604985103, 3.2650423685230496 
1.2, 2.5e-07, -60.0, 0.19444444444444445, 0.20248952652685118, 4.989281748147694 
1.2, 2.5e-07, -20.0, 0.06111111111111111, 0.16341018722380815, 14.685843385197808 
1.3, 2.5e-07, -380.0, 0.6944444444444444, 0.2760434973272125, 1.1636818912803182 
1.3, 2.5e-07, -340.0, 0.65, 0.2707929376409357, 1.268320801880283 
1.3, 2.5e-07, -300.0, 0.6055555555555555, 0.26428581722947886, 1.3889243533593485 
1.3, 2.5e-07, -260.0, 0.5555555555555556, 0.257636734036825, 1.556065458945852 
1.3, 2.5e-07, -220.0, 0.48333333333333334, 0.25106803353009893, 1.817832447998149 
1.3, 2.5e-07, -180.0, 0.4222222222222222, 0.25151548528104367, 2.1202582306868205 
1.3, 2.5e-07, -140.0, 0.37222222222222223, 0.2368934570993182, 2.468229581674563 
1.3, 2.5e-07, -100.0, 0.2833333333333333, 0.22871263754545662, 3.329344042986638 
1.3, 2.5e-07, -60.0, 0.2, 0.20957651721630424, 4.834027071241821 
1.3, 2.5e-07, -20.0, 0.06666666666666667, 0.16194927532209447, 13.338231635529985 
1.4000000000000001, 2.5e-07, -380.0, 0.6777777777777778, 0.2848789376444216, 1.190592965997063 
1.4000000000000001, 2.5e-07, -340.0, 0.6277777777777778, 0.279821467352713, 1.3143138259361495 
1.4000000000000001, 2.5e-07, -300.0, 0.5777777777777777, 0.27395591768694033, 1.4595782013669703 
1.4000000000000001, 2.5e-07, -260.0, 0.5333333333333333, 0.2679344598082698, 1.6216471102429537 
1.4000000000000001, 2.5e-07, -220.0, 0.46111111111111114, 0.26421502361465576, 1.9059954300701487 
1.4000000000000001, 2.5e-07, -180.0, 0.40555555555555556, 0.2616601158994947, 2.2178446730206662 
1.4000000000000001, 2.5e-07, -140.0, 0.3388888888888889, 0.25193899148509946, 2.7236620797228954 
1.4000000000000001, 2.5e-07, -100.0, 0.2722222222222222, 0.23923054170238442, 3.4671091707419968 
1.4000000000000001, 2.5e-07, -60.0, 0.2, 0.21454462694769327, 4.8293166846808555 
1.4000000000000001, 2.5e-07, -20.0, 0.06666666666666667, 0.17302344170658732, 13.326786564051273 
1.5, 2.5e-07, -380.0, 0.6444444444444445, 0.2948335295629805, 1.2577067244095286 
1.5, 2.5e-07, -340.0, 0.6055555555555555, 0.28866930284671083, 1.3645741395548499 
1.5, 2.5e-07, -300.0, 0.5611111111111111, 0.284012425577969, 1.5016769451953664 
1.5, 2.5e-07, -260.0, 0.4888888888888889, 0.27913257661965674, 1.7659864315381846 
1.5, 2.5e-07, -220.0, 0.45, 0.2711459218017677, 1.9604896502339728 
1.5, 2.5e-07, -180.0, 0.39444444444444443, 0.2734497007524053, 2.276886672381513 
1.5, 2.5e-07, -140.0, 0.3333333333333333, 0.25975165002303646, 2.766438816983041 
1.5, 2.5e-07, -100.0, 0.25555555555555554, 0.2457530927900986, 3.7232513086389605 
1.5, 2.5e-07, -60.0, 0.19444444444444445, 0.22872495228156373, 4.963420802322783 
1.5, 2.5e-07, -20.0, 0.06111111111111111, 0.1987445745668106, 14.649173739515623 
1.6, 2.5e-07, -380.0, 0.6277777777777778, 0.3042172023089834, 1.2899589863311558 
1.6, 2.5e-07, -340.0, 0.5833333333333334, 0.29821980693759054, 1.4186718088488288 
1.6, 2.5e-07, -300.0, 0.5444444444444444, 0.29295137890958967, 1.5577105618127214 
1.6, 2.5e-07, -260.0, 0.4777777777777778, 0.28835432994935584, 1.8051763034063626 
1.6, 2.5e-07, -220.0, 0.43333333333333335, 0.2852766748208854, 2.0332130553114287 
1.6, 2.5e-07, -180.0, 0.38333333333333336, 0.2797394523904971, 2.3456906423538944 
1.6, 2.5e-07, -140.0, 0.3111111111111111, 0.2667791661346996, 2.9675980337488306 
1.6, 2.5e-07, -100.0, 0.25555555555555554, 0.25428950479880535, 3.667319829696529 
1.6, 2.5e-07, -60.0, 0.19444444444444445, 0.22926736043100826, 4.963215090253721 
1.6, 2.5e-07, -20.0, 0.06666666666666667, 0.19683706265369225, 13.302079743081357 
0.7000000000000001, 3e-07, -380.0, 0.9888888888888889, 0.1864580137502907, 0.8285514316727085 
0.7000000000000001, 3e-07, -340.0, 0.9111111111111111, 0.18257447865987353, 0.919594608239594 
0.7000000000000001, 3e-07, -300.0, 0.8388888888888889, 0.17871960954763752, 1.0189298858167404 
0.7000000000000001, 3e-07, -260.0, 0.7388888888888889, 0.17543372722754935, 1.1855413624782314 
0.7000000000000001, 3e-07, -220.0, 0.6611111111111111, 0.16821369761566657, 1.3448359272470405 
0.7000000000000001, 3e-07, -180.0, 0.5611111111111111, 0.1595016314602945, 1.6365053372486107 
0.7000000000000001, 3e-07, -140.0, 0.4222222222222222, 0.149797053959135, 2.2224536356016404 
0.7000000000000001, 3e-07, -100.0, 0.2722222222222222, 0.1259365688334407, 3.5503527635457317 
0.7000000000000001, 3e-07, -60.0, 0.07777777777777778, 0.10498452471485906, 11.317247218861995 
0.7000000000000001, 3e-07, -20.0, 0.027777777777777776, 0.061549051063286495, 20.074632665182705 
0.8, 3e-07, -380.0, 0.9055555555555556, 0.19676963380721624, 0.9121646834318011 
0.8, 3e-07, -340.0, 0.85, 0.19312118432683006, 0.9887407529030794 
0.8, 3e-07, -300.0, 0.7666666666666667, 0.18927810240170756, 1.122005535320661 
0.8, 3e-07, -260.0, 0.7, 0.18433154143038738, 1.2528029575518043 
0.8, 3e-07, -220.0, 0.6, 0.18059125131604023, 1.4880579383327706 
0.8, 3e-07, -180.0, 0.5166666666666667, 0.17252385525315156, 1.761281181012722 
0.8, 3e-07, -140.0, 0.40555555555555556, 0.15985397779935132, 2.311336726820576 
0.8, 3e-07, -100.0, 0.2777777777777778, 0.14521979028470874, 3.4986345203363967 
0.8, 3e-07, -60.0, 0.09444444444444444, 0.11490488429022641, 10.206301450466002 
0.8, 3e-07, -20.0, 0.027777777777777776, 0.08552920082820331, 20.05090230864451 
0.9, 3e-07, -380.0, 0.8666666666666667, 0.2059256931335044, 0.9530369036813432 
0.9, 3e-07, -340.0, 0.7888888888888889, 0.201678125751774, 1.0723747233820513 
0.9, 3e-07, -300.0, 0.7111111111111111, 0.1991632620775025, 1.2153010873807302 
0.9, 3e-07, -260.0, 0.6611111111111111, 0.1941754003723622, 1.318933639771447 
0.9, 3e-07, -220.0, 0.5888888888888889, 0.18448879371027985, 1.5261652457529202 
0.9, 3e-07, -180.0, 0.48333333333333334, 0.18313576060889059, 1.8856367861900358 
0.9, 3e-07, -140.0, 0.38333333333333336, 0.17581098930909125, 2.440788393137315 
0.9, 3e-07, -100.0, 0.26666666666666666, 0.16192845921986798, 3.6369681220143657 
0.9, 3e-07, -60.0, 0.10555555555555556, 0.125054377502132, 9.051063286501728 
0.9, 3e-07, -20.0, 0.027777777777777776, 0.10311464398914232, 20.033916369227693 
1.0, 3e-07, -380.0, 0.7944444444444444, 0.2163943001804994, 1.048631965761675 
1.0, 3e-07, -340.0, 0.7444444444444445, 0.21116848300449134, 1.139455280480648 
1.0, 3e-07, -300.0, 0.6833333333333333, 0.20959885644796197, 1.2538800987051792 
1.0, 3e-07, -260.0, 0.6111111111111112, 0.2052846154117879, 1.4328047817298633 
1.0, 3e-07, -220.0, 0.5444444444444444, 0.19731625782331425, 1.6540534916886953 
1.0, 3e-07, -180.0, 0.4444444444444444, 0.1940393785144519, 2.0578155733393966 
1.0, 3e-07, -140.0, 0.37222222222222223, 0.18633829061731072, 2.5189148982231373 
1.0, 3e-07, -100.0, 0.26666666666666666, 0.17443893665798868, 3.624489090177482 
1.0, 3e-07, -60.0, 0.1111111111111111, 0.13863524082842532, 8.554655488395422 
1.0, 3e-07, -20.0, 0.027777777777777776, 0.1175027338480924, 20.01992794853149 
1.1, 3e-07, -380.0, 0.7555555555555555, 0.22482125090570454, 1.1057439489903726 
1.1, 3e-07, -340.0, 0.7, 0.22157055707061535, 1.2154179040682989 
1.1, 3e-07, -300.0, 0.6444444444444445, 0.2177938530193684, 1.3348168074398317 
1.1, 3e-07, -260.0, 0.5833333333333334, 0.21353752409711643, 1.503370927569785 
1.1, 3e-07, -220.0, 0.5, 0.20852738566408915, 1.7904953957900391 
1.1, 3e-07, -180.0, 0.42777777777777776, 0.20569985610035785, 2.1355348832589165 
1.1, 3e-07, -140.0, 0.3611111111111111, 0.19367045313345316, 2.596101005278963 
1.1, 3e-07, -100.0, 0.2777777777777778, 0.177153356388323, 3.466946465289899 
1.1, 3e-07, -60.0, 0.12777777777777777, 0.1434030332862145, 7.9730364612323426 
1.1, 3e-07, -20.0, 0.027777777777777776, 0.13029214705604802, 20.007937873649034 
1.2, 3e-07, -380.0, 0.7111111111111111, 0.23319758921781414, 1.1811246534638016 
1.2, 3e-07, -340.0, 0.6722222222222223, 0.23022264994692868, 1.2576755907609813 
1.2, 3e-07, -300.0, 0.6166666666666667, 0.22650619689737306, 1.3967165563455302 
1.2, 3e-07, -260.0, 0.5555555555555556, 0.22088715452209004, 1.5931660610232237 
1.2, 3e-07, -220.0, 0.4777777777777778, 0.21702965000418903, 1.8761528447203677 
1.2, 3e-07, -180.0, 0.4166666666666667, 0.21455572886888072, 2.190457058593989 
1.2, 3e-07, -140.0, 0.3277777777777778, 0.20833601864972223, 2.8699346766785574 
1.2, 3e-07, -100.0, 0.25, 0.1933954670855792, 3.8647326783536253 
1.2, 3e-07, -60.0, 0.13333333333333333, 0.15537138701852352, 7.608614801226135 
1.2, 3e-07, -20.0, 0.03333333333333333, 0.12606231508362523, 17.522095598643343 
1.3, 3e-07, -380.0, 0.6833333333333333, 0.24384692941845293, 1.219597002080882 
1.3, 3e-07, -340.0, 0.6388888888888888, 0.239210682365105, 1.3270243257701009 
1.3, 3e-07, -300.0, 0.5888888888888889, 0.2358425106596772, 1.464711354014098 
1.3, 3e-07, -260.0, 0.5277777777777778, 0.22707519009848864, 1.6830855026270803 
1.3, 3e-07, -220.0, 0.45555555555555555, 0.22591055723656395, 1.9708500556021216 
1.3, 3e-07, -180.0, 0.4, 0.22274617122493046, 2.2918634097799635 
1.3, 3e-07, -140.0, 0.32222222222222224, 0.21475326650104382, 2.917602417414123 
1.3, 3e-07, -100.0, 0.25555555555555554, 0.1968370626536922, 3.7714114427501677 
1.3, 3e-07, -60.0, 0.1388888888888889, 0.16342472064790808, 7.277309338381007 
1.3, 3e-07, -20.0, 0.03888888888888889, 0.1280368710662523, 19.844906161011163 
1.4000000000000001, 3e-07, -380.0, 0.65, 0.25248330762099913, 1.2867021379429018 
1.4000000000000001, 3e-07, -340.0, 0.6055555555555555, 0.24790488159113547, 1.4053829515197604 
1.4000000000000001, 3e-07, -300.0, 0.5611111111111111, 0.24253191074121316, 1.5533241927515555 
1.4000000000000001, 3e-07, -260.0, 0.4888888888888889, 0.24090285869424244, 1.8041387579361985 
1.4000000000000001, 3e-07, -220.0, 0.43333333333333335, 0.23597133483949398, 2.07555462927405 
1.4000000000000001, 3e-07, -180.0, 0.3888888888888889, 0.23250753542900593, 2.3549491761288412 
1.4000000000000001, 3e-07, -140.0, 0.31666666666666665, 0.22062438957693206, 2.967829011381848 
1.4000000000000001, 3e-07, -100.0, 0.24444444444444444, 0.2079642154802161, 3.895891346788259 
1.4000000000000001, 3e-07, -60.0, 0.14444444444444443, 0.1686680726253524, 6.974626559126056 
1.4000000000000001, 3e-07, -20.0, 0.044444444444444446, 0.13264020338719615, 21.08097820613571 
1.5, 3e-07, -380.0, 0.6388888888888888, 0.25952430198480625, 1.3067165746716678 
1.5, 3e-07, -340.0, 0.5944444444444444, 0.2555641506099079, 1.428968075378274 
1.5, 3e-07, -300.0, 0.55, 0.24867294194351236, 1.5836074922561265 
1.5, 3e-07, -260.0, 0.4777777777777778, 0.24656334220497317, 1.8468124261844683 
1.5, 3e-07, -220.0, 0.42777777777777776, 0.24583546390495076, 2.1032852629884444 
1.5, 3e-07, -180.0, 0.36666666666666664, 0.23591077890574416, 2.510890771186415 
1.5, 3e-07, -140.0, 0.3111111111111111, 0.227258309193263, 3.0073287818820678 
1.5, 3e-07, -100.0, 0.2388888888888889, 0.2143574433927884, 3.9873184340264367 
1.5, 3e-07, -60.0, 0.14444444444444443, 0.1786213719668804, 6.964674796973616 
1.5, 3e-07, -20.0, 0.044444444444444446, 0.14825228005706387, 21.066561568479422 
1.6, 3e-07, -380.0, 0.6055555555555555, 0.26856667729836886, 1.3847241265100922 
1.6, 3e-07, -340.0, 0.5666666666666667, 0.2638894013550221, 1.5041410440829261 
1.6, 3e-07, -300.0, 0.5111111111111111, 0.2574282109953909, 1.7150089251516403 
